source_company_id,source_company_name,source_material_name,target_company_id,target_company_name,target_material_name,match_score,match_type,potential_value,ai_generated,generated_at
company_007,Emirates Global Aluminium (EGA),Aluminum,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.004371
company_007,Emirates Global Aluminium (EGA),Aluminum,company_002,SABIC,Steel Scrap,0.7,specialty,1077249.2800454516,True,2025-07-20T02:27:38.004371
company_007,Emirates Global Aluminium (EGA),Generic Material - Emirates Global Aluminium (EGA),company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,1800.0,True,2025-07-20T02:27:38.053023
company_007,Emirates Global Aluminium (EGA),Generic Material - Emirates Global Aluminium (EGA),company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.053023
company_007,Emirates Global Aluminium (EGA),Generic Material - Emirates Global Aluminium (EGA),company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.053023
company_007,Emirates Global Aluminium (EGA),Generic Material - Emirates Global Aluminium (EGA),company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:38.053023
company_007,Emirates Global Aluminium (EGA),Generic Material - Emirates Global Aluminium (EGA),company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.053023
company_007,Emirates Global Aluminium (EGA),Generic Material - Emirates Global Aluminium (EGA),company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.053023
company_007,Emirates Global Aluminium (EGA),Generic Material - Emirates Global Aluminium (EGA),company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.053023
company_007,Emirates Global Aluminium (EGA),Generic Material - Emirates Global Aluminium (EGA),company_002,SABIC,Steel Scrap,0.7,specialty,1800.0,True,2025-07-20T02:27:38.053023
company_007,Emirates Global Aluminium (EGA),Industrial Water,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,450.0,True,2025-07-20T02:27:38.102095
company_007,Emirates Global Aluminium (EGA),Industrial Water,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.102095
company_007,Emirates Global Aluminium (EGA),Industrial Water,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.102095
company_007,Emirates Global Aluminium (EGA),Industrial Water,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,450.0,True,2025-07-20T02:27:38.102095
company_007,Emirates Global Aluminium (EGA),Industrial Water,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.102095
company_007,Emirates Global Aluminium (EGA),Industrial Water,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.102095
company_007,Emirates Global Aluminium (EGA),Industrial Water,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.102095
company_007,Emirates Global Aluminium (EGA),Industrial Water,company_002,SABIC,Steel Scrap,0.7,specialty,450.0,True,2025-07-20T02:27:38.102095
company_007,Emirates Global Aluminium (EGA),Steam,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,900.0,True,2025-07-20T02:27:38.225006
company_007,Emirates Global Aluminium (EGA),Steam,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.225006
company_007,Emirates Global Aluminium (EGA),Steam,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.225006
company_007,Emirates Global Aluminium (EGA),Steam,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:38.225006
company_007,Emirates Global Aluminium (EGA),Steam,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.225006
company_007,Emirates Global Aluminium (EGA),Steam,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.225006
company_007,Emirates Global Aluminium (EGA),Steam,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.225006
company_007,Emirates Global Aluminium (EGA),Steam,company_002,SABIC,Steel Scrap,0.7,specialty,900.0,True,2025-07-20T02:27:38.225006
company_007,Emirates Global Aluminium (EGA),Compressed Air,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,720.0,True,2025-07-20T02:27:38.317330
company_007,Emirates Global Aluminium (EGA),Compressed Air,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.317330
company_007,Emirates Global Aluminium (EGA),Compressed Air,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.317330
company_007,Emirates Global Aluminium (EGA),Compressed Air,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:38.317330
company_007,Emirates Global Aluminium (EGA),Compressed Air,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.317330
company_007,Emirates Global Aluminium (EGA),Compressed Air,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.317330
company_007,Emirates Global Aluminium (EGA),Compressed Air,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.317330
company_007,Emirates Global Aluminium (EGA),Compressed Air,company_002,SABIC,Steel Scrap,0.7,specialty,720.0,True,2025-07-20T02:27:38.317330
company_007,Emirates Global Aluminium (EGA),General Waste,company_001,Saudi Aramco,Steel,0.7,specialty,45.0,True,2025-07-20T02:27:38.363447
company_007,Emirates Global Aluminium (EGA),General Waste,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,45.0,True,2025-07-20T02:27:38.363447
company_007,Emirates Global Aluminium (EGA),General Waste,company_001,Saudi Aramco,Generic Material - Saudi Aramco,0.7,specialty,45.0,True,2025-07-20T02:27:38.363447
company_007,Emirates Global Aluminium (EGA),General Waste,company_001,Saudi Aramco,Sulfuric Acid,0.7,specialty,45.0,True,2025-07-20T02:27:38.363447
company_007,Emirates Global Aluminium (EGA),General Waste,company_001,Saudi Aramco,Sodium Hydroxide,0.7,specialty,45.0,True,2025-07-20T02:27:38.363447
company_007,Emirates Global Aluminium (EGA),General Waste,company_001,Saudi Aramco,Ethylene Glycol,0.7,specialty,45.0,True,2025-07-20T02:27:38.363447
company_007,Emirates Global Aluminium (EGA),General Waste,company_001,Saudi Aramco,Crude Oil,0.7,specialty,45.0,True,2025-07-20T02:27:38.363447
company_007,Emirates Global Aluminium (EGA),General Waste,company_001,Saudi Aramco,Natural Gas,0.7,specialty,45.0,True,2025-07-20T02:27:38.363447
company_007,Emirates Global Aluminium (EGA),Packaging Materials,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,540.0,True,2025-07-20T02:27:38.406557
company_007,Emirates Global Aluminium (EGA),Packaging Materials,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.406557
company_007,Emirates Global Aluminium (EGA),Packaging Materials,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.406557
company_007,Emirates Global Aluminium (EGA),Packaging Materials,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,540.0,True,2025-07-20T02:27:38.406557
company_007,Emirates Global Aluminium (EGA),Packaging Materials,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.406557
company_007,Emirates Global Aluminium (EGA),Packaging Materials,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.406557
company_007,Emirates Global Aluminium (EGA),Packaging Materials,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.406557
company_007,Emirates Global Aluminium (EGA),Packaging Materials,company_002,SABIC,Steel Scrap,0.7,specialty,540.0,True,2025-07-20T02:27:38.406557
company_007,Emirates Global Aluminium (EGA),Lubricants,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,1800.0,True,2025-07-20T02:27:38.457434
company_007,Emirates Global Aluminium (EGA),Lubricants,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.457434
company_007,Emirates Global Aluminium (EGA),Lubricants,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.457434
company_007,Emirates Global Aluminium (EGA),Lubricants,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:38.457434
company_007,Emirates Global Aluminium (EGA),Lubricants,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.457434
company_007,Emirates Global Aluminium (EGA),Lubricants,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.457434
company_007,Emirates Global Aluminium (EGA),Lubricants,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.457434
company_007,Emirates Global Aluminium (EGA),Lubricants,company_002,SABIC,Steel Scrap,0.7,specialty,1800.0,True,2025-07-20T02:27:38.457434
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,1824005.7583253449,True,2025-07-20T02:27:38.504789
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.504789
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.504789
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:38.504789
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.504789
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.504789
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.504789
company_008,Union Cement Company (UCC),Aluminum,company_002,SABIC,Steel Scrap,0.7,specialty,1077249.2800454516,True,2025-07-20T02:27:38.504789
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,1824005.7583253449,True,2025-07-20T02:27:38.550071
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.550071
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.550071
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:38.550071
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.550071
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.550071
company_008,Union Cement Company (UCC),Aluminum,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.550071
company_008,Union Cement Company (UCC),Aluminum,company_002,SABIC,Steel Scrap,0.7,specialty,1077249.2800454516,True,2025-07-20T02:27:38.550071
company_008,Union Cement Company (UCC),Aluminum Scrap,company_001,Saudi Aramco,Steel,0.7,specialty,1193214.154768722,True,2025-07-20T02:27:38.592743
company_008,Union Cement Company (UCC),Aluminum Scrap,company_001,Saudi Aramco,Generic Material - Saudi Aramco,0.7,specialty,1800.0,True,2025-07-20T02:27:38.592743
company_008,Union Cement Company (UCC),Aluminum Scrap,company_001,Saudi Aramco,Sulfuric Acid,0.7,specialty,720.0,True,2025-07-20T02:27:38.592743
company_008,Union Cement Company (UCC),Aluminum Scrap,company_001,Saudi Aramco,Sodium Hydroxide,0.7,specialty,1080.0,True,2025-07-20T02:27:38.592743
company_008,Union Cement Company (UCC),Aluminum Scrap,company_001,Saudi Aramco,Ethylene Glycol,0.7,specialty,1350.0,True,2025-07-20T02:27:38.592743
company_008,Union Cement Company (UCC),Aluminum Scrap,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.592743
company_008,Union Cement Company (UCC),Aluminum Scrap,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.592743
company_008,Union Cement Company (UCC),Aluminum Scrap,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:38.592743
company_008,Union Cement Company (UCC),Plastic Waste,company_001,Saudi Aramco,Steel,0.7,specialty,211842.62810942106,True,2025-07-20T02:27:38.645424
company_008,Union Cement Company (UCC),Plastic Waste,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,211842.62810942106,True,2025-07-20T02:27:38.645424
company_008,Union Cement Company (UCC),Plastic Waste,company_001,Saudi Aramco,Generic Material - Saudi Aramco,0.7,specialty,1800.0,True,2025-07-20T02:27:38.645424
company_008,Union Cement Company (UCC),Plastic Waste,company_001,Saudi Aramco,Sulfuric Acid,0.7,specialty,720.0,True,2025-07-20T02:27:38.645424
company_008,Union Cement Company (UCC),Plastic Waste,company_001,Saudi Aramco,Sodium Hydroxide,0.7,specialty,1080.0,True,2025-07-20T02:27:38.645424
company_008,Union Cement Company (UCC),Plastic Waste,company_001,Saudi Aramco,Ethylene Glycol,0.7,specialty,1350.0,True,2025-07-20T02:27:38.645424
company_008,Union Cement Company (UCC),Plastic Waste,company_001,Saudi Aramco,Crude Oil,0.7,specialty,72000.0,True,2025-07-20T02:27:38.645424
company_008,Union Cement Company (UCC),Plastic Waste,company_001,Saudi Aramco,Natural Gas,0.7,specialty,1350.0,True,2025-07-20T02:27:38.645424
company_008,Union Cement Company (UCC),Generic Material - Union Cement Company (UCC),company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,1800.0,True,2025-07-20T02:27:38.690826
company_008,Union Cement Company (UCC),Generic Material - Union Cement Company (UCC),company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.690826
company_008,Union Cement Company (UCC),Generic Material - Union Cement Company (UCC),company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.690826
company_008,Union Cement Company (UCC),Generic Material - Union Cement Company (UCC),company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:38.690826
company_008,Union Cement Company (UCC),Generic Material - Union Cement Company (UCC),company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.690826
company_008,Union Cement Company (UCC),Generic Material - Union Cement Company (UCC),company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.690826
company_008,Union Cement Company (UCC),Generic Material - Union Cement Company (UCC),company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.690826
company_008,Union Cement Company (UCC),Generic Material - Union Cement Company (UCC),company_002,SABIC,Steel Scrap,0.7,specialty,1800.0,True,2025-07-20T02:27:38.690826
company_008,Union Cement Company (UCC),Industrial Water,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,450.0,True,2025-07-20T02:27:38.734941
company_008,Union Cement Company (UCC),Industrial Water,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.734941
company_008,Union Cement Company (UCC),Industrial Water,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.734941
company_008,Union Cement Company (UCC),Industrial Water,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,450.0,True,2025-07-20T02:27:38.734941
company_008,Union Cement Company (UCC),Industrial Water,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.734941
company_008,Union Cement Company (UCC),Industrial Water,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.734941
company_008,Union Cement Company (UCC),Industrial Water,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.734941
company_008,Union Cement Company (UCC),Industrial Water,company_002,SABIC,Steel Scrap,0.7,specialty,450.0,True,2025-07-20T02:27:38.734941
company_008,Union Cement Company (UCC),Steam,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,900.0,True,2025-07-20T02:27:38.780491
company_008,Union Cement Company (UCC),Steam,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.780491
company_008,Union Cement Company (UCC),Steam,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.780491
company_008,Union Cement Company (UCC),Steam,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:38.780491
company_008,Union Cement Company (UCC),Steam,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.780491
company_008,Union Cement Company (UCC),Steam,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.780491
company_008,Union Cement Company (UCC),Steam,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.780491
company_008,Union Cement Company (UCC),Steam,company_002,SABIC,Steel Scrap,0.7,specialty,900.0,True,2025-07-20T02:27:38.780491
company_008,Union Cement Company (UCC),Compressed Air,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,720.0,True,2025-07-20T02:27:38.823817
company_008,Union Cement Company (UCC),Compressed Air,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.823817
company_008,Union Cement Company (UCC),Compressed Air,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.823817
company_008,Union Cement Company (UCC),Compressed Air,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:38.823817
company_008,Union Cement Company (UCC),Compressed Air,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.823817
company_008,Union Cement Company (UCC),Compressed Air,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.823817
company_008,Union Cement Company (UCC),Compressed Air,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.823817
company_008,Union Cement Company (UCC),Compressed Air,company_002,SABIC,Steel Scrap,0.7,specialty,720.0,True,2025-07-20T02:27:38.823817
company_008,Union Cement Company (UCC),General Waste,company_001,Saudi Aramco,Steel,0.7,specialty,45.0,True,2025-07-20T02:27:38.873948
company_008,Union Cement Company (UCC),General Waste,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,45.0,True,2025-07-20T02:27:38.873948
company_008,Union Cement Company (UCC),General Waste,company_001,Saudi Aramco,Generic Material - Saudi Aramco,0.7,specialty,45.0,True,2025-07-20T02:27:38.873948
company_008,Union Cement Company (UCC),General Waste,company_001,Saudi Aramco,Sulfuric Acid,0.7,specialty,45.0,True,2025-07-20T02:27:38.873948
company_008,Union Cement Company (UCC),General Waste,company_001,Saudi Aramco,Sodium Hydroxide,0.7,specialty,45.0,True,2025-07-20T02:27:38.873948
company_008,Union Cement Company (UCC),General Waste,company_001,Saudi Aramco,Ethylene Glycol,0.7,specialty,45.0,True,2025-07-20T02:27:38.873948
company_008,Union Cement Company (UCC),General Waste,company_001,Saudi Aramco,Crude Oil,0.7,specialty,45.0,True,2025-07-20T02:27:38.873948
company_008,Union Cement Company (UCC),General Waste,company_001,Saudi Aramco,Natural Gas,0.7,specialty,45.0,True,2025-07-20T02:27:38.873948
company_008,Union Cement Company (UCC),Packaging Materials,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,540.0,True,2025-07-20T02:27:38.918116
company_008,Union Cement Company (UCC),Packaging Materials,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.918116
company_008,Union Cement Company (UCC),Packaging Materials,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.918116
company_008,Union Cement Company (UCC),Packaging Materials,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,540.0,True,2025-07-20T02:27:38.918116
company_008,Union Cement Company (UCC),Packaging Materials,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.918116
company_008,Union Cement Company (UCC),Packaging Materials,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.918116
company_008,Union Cement Company (UCC),Packaging Materials,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.918116
company_008,Union Cement Company (UCC),Packaging Materials,company_002,SABIC,Steel Scrap,0.7,specialty,540.0,True,2025-07-20T02:27:38.918116
company_008,Union Cement Company (UCC),Lubricants,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,1800.0,True,2025-07-20T02:27:38.964271
company_008,Union Cement Company (UCC),Lubricants,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:38.964271
company_008,Union Cement Company (UCC),Lubricants,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:38.964271
company_008,Union Cement Company (UCC),Lubricants,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:38.964271
company_008,Union Cement Company (UCC),Lubricants,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:38.964271
company_008,Union Cement Company (UCC),Lubricants,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:38.964271
company_008,Union Cement Company (UCC),Lubricants,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:38.964271
company_008,Union Cement Company (UCC),Lubricants,company_002,SABIC,Steel Scrap,0.7,specialty,1800.0,True,2025-07-20T02:27:38.964271
company_009,Emirates Food Industries (EFI),Steel,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,1824005.7583253449,True,2025-07-20T02:27:39.011472
company_009,Emirates Food Industries (EFI),Steel,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:39.011472
company_009,Emirates Food Industries (EFI),Steel,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:39.011472
company_009,Emirates Food Industries (EFI),Steel,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:39.011472
company_009,Emirates Food Industries (EFI),Steel,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:39.011472
company_009,Emirates Food Industries (EFI),Steel,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:39.011472
company_009,Emirates Food Industries (EFI),Steel,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:39.011472
company_009,Emirates Food Industries (EFI),Steel,company_002,SABIC,Steel Scrap,0.7,specialty,1077249.2800454516,True,2025-07-20T02:27:39.011472
company_009,Emirates Food Industries (EFI),Aluminum Scrap,company_001,Saudi Aramco,Steel,0.7,specialty,200526.52719750584,True,2025-07-20T02:27:39.054750
company_009,Emirates Food Industries (EFI),Aluminum Scrap,company_001,Saudi Aramco,Generic Material - Saudi Aramco,0.7,specialty,1800.0,True,2025-07-20T02:27:39.054750
company_009,Emirates Food Industries (EFI),Aluminum Scrap,company_001,Saudi Aramco,Sulfuric Acid,0.7,specialty,720.0,True,2025-07-20T02:27:39.054750
company_009,Emirates Food Industries (EFI),Aluminum Scrap,company_001,Saudi Aramco,Sodium Hydroxide,0.7,specialty,1080.0,True,2025-07-20T02:27:39.054750
company_009,Emirates Food Industries (EFI),Aluminum Scrap,company_001,Saudi Aramco,Ethylene Glycol,0.7,specialty,1350.0,True,2025-07-20T02:27:39.054750
company_009,Emirates Food Industries (EFI),Aluminum Scrap,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:39.054750
company_009,Emirates Food Industries (EFI),Aluminum Scrap,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:39.054750
company_009,Emirates Food Industries (EFI),Aluminum Scrap,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:39.054750
company_009,Emirates Food Industries (EFI),Generic Material - Emirates Food Industries (EFI),company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,1800.0,True,2025-07-20T02:27:39.102151
company_009,Emirates Food Industries (EFI),Generic Material - Emirates Food Industries (EFI),company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:39.102151
company_009,Emirates Food Industries (EFI),Generic Material - Emirates Food Industries (EFI),company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:39.102151
company_009,Emirates Food Industries (EFI),Generic Material - Emirates Food Industries (EFI),company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,720.0,True,2025-07-20T02:27:39.102151
company_009,Emirates Food Industries (EFI),Generic Material - Emirates Food Industries (EFI),company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:39.102151
company_009,Emirates Food Industries (EFI),Generic Material - Emirates Food Industries (EFI),company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:39.102151
company_009,Emirates Food Industries (EFI),Generic Material - Emirates Food Industries (EFI),company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:39.102151
company_009,Emirates Food Industries (EFI),Generic Material - Emirates Food Industries (EFI),company_002,SABIC,Steel Scrap,0.7,specialty,1800.0,True,2025-07-20T02:27:39.102151
company_009,Emirates Food Industries (EFI),Industrial Water,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,450.0,True,2025-07-20T02:27:39.144954
company_009,Emirates Food Industries (EFI),Industrial Water,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:39.144954
company_009,Emirates Food Industries (EFI),Industrial Water,company_001,Saudi Aramco,Solvent Waste,0.7,specialty,135.0,True,2025-07-20T02:27:39.144954
company_009,Emirates Food Industries (EFI),Industrial Water,company_001,Saudi Aramco,Catalyst Waste,0.7,specialty,450.0,True,2025-07-20T02:27:39.144954
company_009,Emirates Food Industries (EFI),Industrial Water,company_001,Saudi Aramco,Refinery Waste,0.7,specialty,90.0,True,2025-07-20T02:27:39.144954
company_009,Emirates Food Industries (EFI),Industrial Water,company_001,Saudi Aramco,Gas Waste,0.7,specialty,18.0,True,2025-07-20T02:27:39.144954
company_009,Emirates Food Industries (EFI),Industrial Water,company_001,Saudi Aramco,General Waste,0.7,specialty,45.0,True,2025-07-20T02:27:39.144954
company_009,Emirates Food Industries (EFI),Industrial Water,company_002,SABIC,Steel Scrap,0.7,specialty,450.0,True,2025-07-20T02:27:39.144954
company_009,Emirates Food Industries (EFI),Steam,company_001,Saudi Aramco,Aluminum Scrap,0.7,specialty,900.0,True,2025-07-20T02:27:39.198066
company_009,Emirates Food Industries (EFI),Steam,company_001,Saudi Aramco,Chemical Waste,0.7,specialty,180.0,True,2025-07-20T02:27:39.198066
